id,weight23,E23,inch_norm23,hours_norm23,weight24,E24,inch_norm24,hours_norm24,weight25,E25,inch_norm25,hours_norm25,weight26,E26,inch_norm26,hours_norm26,weight27,E27,inch_norm27,hours_norm27,weight28,E28,inch_norm28,hours_norm28,weight29,E29,inch_norm29,hours_norm29,weight30,E30,inch_norm30,hours_norm30,weight31,E31,inch_norm31,hours_norm31,weight32,E32,inch_norm32,hours_norm32,weight33,E33,inch_norm33,hours_norm33,weight34,E34,inch_norm34,hours_norm34,weight35,E35,inch_norm35,hours_norm35,weight36,E36,inch_norm36,hours_norm36,weight37,E37,inch_norm37,hours_norm37,weight38,E38,inch_norm38,hours_norm38,weight39,E39,inch_norm39,hours_norm39,weight40,E40,inch_norm40,hours_norm40,weight41,E41,inch_norm41,hours_norm41,weight42,E42,inch_norm42,hours_norm42,weight43,E43,inch_norm43,hours_norm43,weight44,E44,inch_norm44,hours_norm44,weight45,E45,inch_norm45,hours_norm45,weight46,E46,inch_norm46,hours_norm46,weight47,E47,inch_norm47,hours_norm47,weight48,E48,inch_norm48,hours_norm48,weight49,E49,inch_norm49,hours_norm49,weight50,E50,inch_norm50,hours_norm50,weight51,E51,inch_norm51,hours_norm51,weight52,E52,inch_norm52,hours_norm52,weight53,E53,inch_norm53,hours_norm53,weight54,E54,inch_norm54,hours_norm54,black
888,746980,1,.5768833,.4215316,749537,1,.5031782,.4553571,731932,1,.5558417,.3940591,767996,1,.5297378,.4553571,774503,1,.5079803,.4855769,803005,1,.583627,.4608516,800061,1,.6552573,.4553571,812262,1,.6488834,.4610234,828376,1,.6842026,.4866071,829595,1,.7361835,.4903846,814152,1,.7008595,.5096154,842014,1,.6928617,.5003434,816700,1,.706483,.4910714,835801,1,,,880804,1,.8470253,.4910714,880804,1,,,901706,1,1.008342,.4553571,901706,1,,,952565,1,.9730818,.4910714,952565,1,,,991688,1,.8546785,.5357143,991688,1,,,1029104,1,.8158606,.4910714,1029104,1,,,1034085,1,.8287894,.4553571,1034085,1,,,1001685,1,.920091,.4017857,1001685,1,,,1095564,1,.9405374,.4017857,1095564,1,,,1156093,1,.8634637,.4553571,1156093,1,,,0
917,582685,1,.166284,.2755838,579331,0,,,594976,1,.3450484,.4112294,605004,1,.4200492,.2446772,615375,1,.4416103,.4263393,637618,1,.4251432,.4271978,625517,1,,.2307692,633780,1,.0280693,.2965316,657735,1,,.3253777,652110,1,,.2936127,651351,1,,.3571429,667287,1,,.3571429,666690,1,,,688551,0,,,688551,0,,,741516,0,,,741516,0,,,741653,0,,,741653,1,,,797635,1,.3889057,.6421704,797635,1,,,788559,1,.5882424,.4086538,788559,0,,,810415,0,,,810415,0,,,775632,0,,,775632,0,,,811197,0,,,811197,0,,,811902,0,,,811902,0,,,818704,0,,,0
938,534815,1,.6876161,.4107143,533398,1,.7610753,.375,546274,1,.6156194,.5061813,529046,1,.7324633,.3571429,537044,1,.7265388,.3571429,540154,0,,,525129,0,,,513834,1,.3975096,.2566964,552390,1,,,578889,1,.4732311,.4292583,578889,1,,,557653,1,.5457393,.3365385,557653,1,,,596623,1,.9107124,.4017857,596623,1,,,611658,1,.9813262,.3392857,611658,1,,,623427,1,.7578439,.4017857,623427,1,,,631386,1,.8136641,.3571429,631386,1,,,635200,1,.8143288,.3928571,635200,1,,,645481,0,,,645481,1,,,689701,1,.7951062,.4285714,689701,1,,,762717,1,.7972686,.4285714,762717,1,,,837176,1,.8943282,.4450549,837176,1,,,,,,,0
948,413425,1,1.052032,.3777473,414231,1,1.057357,.3434066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
957,517946,1,.4500149,.3468406,509710,1,.739458,.4206731,523121,1,.7815855,.4095123,544671,1,.8409048,.5091003,539201,1,.8605347,.5649039,539256,1,1.106094,.4945055,545766,1,.7328566,.4464286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
996,512574,1,.2427972,.4876373,528747,1,.2648689,.5357143,538441,1,.2690203,.6112638,549847,1,.3585196,.4876373,557149,1,1.112725,.4663462,555834,1,.6908998,.5051511,566383,1,.5036442,.4721841,572425,1,.2890222,.5855082,540017,1,,.5357143,546395,1,.4966787,.4653159,545283,1,.4871122,.418956,558387,1,,,569256,1,.3397208,.5125343,569256,1,,,595086,1,.4285453,.5357143,595086,1,,,612053,1,,.4375,612053,1,,,655389,1,.4570473,.4553571,655389,1,,,667706,1,.7852658,.3571429,667706,1,,,694606,1,1.207665,.375,694606,1,,,669938,1,1.393407,.3571429,669938,1,,,665403,1,1.346678,.3571429,665403,1,,,,,,,765051,1,,,765051,1,,,765051,1,,,0
1171,519600,0,,,537359,0,,,531841,1,,,544563,1,,,529818,1,,,549148,1,1.991042,.1133242,537759,1,.8480028,.3828984,539760,1,.4691855,.3358516,552436,1,.6378643,.4799107,537096,1,,,575637,1,.4333618,.5357143,575637,1,,,566090,0,,,566090,1,,,629499,1,1.651836,.6696429,629499,1,,,646513,1,1.113498,.5382898,646513,1,,,643896,1,.9243701,.4464286,643896,1,,,668374,1,2.23588,.1890453,668374,0,,,,,,,656991,1,,,657826,1,.3040698,.5649039,657826,1,,,658591,1,.3596326,.4464286,658591,1,,,686179,1,.3610454,.5082418,686179,1,,,740316,1,1.016331,.5752061,740316,1,,,0
1190,207083,1,.3421612,.3571429,203444,1,.4558285,.3571429,206300,1,.3986974,.3914835,216135,1,.382066,.3228022,220957,1,.451862,.3571429,225656,1,.4722126,.3571429,214626,1,.4188106,.3571429,205616,1,.466113,.3571429,218306,1,.6317729,.3571429,225789,1,.6667151,.3571429,227678,1,.6231479,.3708791,222694,1,.5440738,.4126031,220067,1,,,228842,1,.5146171,.3571429,228842,1,,,253894,1,.6685307,.3571429,253894,1,,,259752,1,.5574948,.4285714,259752,1,,,264561,1,.6293541,.3571429,264561,1,,,269455,1,.6603853,.364011,269455,1,,,250748,1,,.4285714,250748,1,,,257700,1,,.4464286,257700,1,,,272141,1,.9094452,.4910714,272141,1,,,272409,1,.5213811,.3770604,272409,1,,,269760,1,.3937129,.6428571,1
1192,166509,1,.31421,.2180632,169476,0,,,172075,0,,,167324,0,,,168354,0,,,176220,0,,,173083,0,,,175161,0,,,173701,0,,,173977,0,,,183267,0,,,183267,0,,,204595,0,,,204595,1,,,205198,0,,,205198,0,,,209416,0,,,209416,0,,,218449,0,,,218449,1,,,208482,1,,.3571429,208482,1,,,201087,1,.3450341,.4017857,201087,1,,,211706,1,.3634416,.2747253,211706,0,,,226751,0,,,226751,0,,,234697,0,,,234697,0,,,233023,0,,,233023,0,,,1
1201,149909,1,.5050664,.3489011,158165,1,.5755482,.3571429,163512,1,.6024826,.3571429,170807,1,.6792597,.3571429,163691,1,.6969007,.3571429,164277,1,.6991695,.3571429,176598,1,.7265388,.3571429,167574,1,.7933909,.3571429,155382,1,.8050236,.3653846,158056,1,.8842021,.4385302,155382,1,,,166059,1,.8125533,.3571429,166059,1,,,171968,1,.9256578,.3571429,171968,1,,,188218,1,,,188218,1,,,188945,1,1.109972,.375,188945,1,,,214214,0,,,214214,1,,,214214,1,1.002642,.3839286,214214,1,,,227091,1,1.074914,.3571429,227091,1,,,212602,1,1.058105,.3571429,212602,1,,,223568,1,1.027522,.3571429,223568,1,,,247166,1,1.068871,.3571429,247166,1,,,242480,1,.6094761,.3571429,1
1218,204158,1,.5448607,.4285714,206285,1,,.4423077,202836,1,1.323047,.3415179,208805,1,.9872111,.4114011,209620,1,.7382922,.4251373,210559,1,.6748767,.4981112,209154,1,.5769679,.5305632,210323,0,,,220562,0,,,220562,0,,,233142,1,1.337061,.4464286,233142,1,,,256049,1,,,256049,1,,,256049,1,.9619758,.5625,256049,1,,,277104,1,.8659573,.5089286,277104,1,,,248395,1,.999068,.4910714,248395,1,,,253469,1,.8876036,.5446429,253469,1,,,283601,1,,,283601,1,,,283601,1,,,283601,1,,,283601,1,.9758917,.5446429,283601,1,,,,,,,,,,,,,,,,,,,1
1245,531810,1,.9275817,.3365385,523354,1,,.3571429,537123,1,1.129655,.3571429,559251,1,,,553690,1,,.3571429,553690,1,,.3571429,560375,1,,.3571429,559162,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655682,1,,,655682,1,,,655682,1,,,655682,1,,,655682,1,,,655682,1,,.3571429,655682,1,,,663441,1,,.3571429,663441,0,,,664913,0,,,664913,0,,,729163,1,.2763865,.3434066,729163,1,,,735009,1,.261204,.3571429,0
1282,598528,0,,,597300,0,,,595113,0,,,591242,0,,,606360,0,,,611709,0,,,607632,0,,,603388,0,,,623720,0,,,623720,0,,,644794,0,,,644794,0,,,661549,0,,,661549,0,,,677290,0,,,677290,0,,,686542,0,,,686542,0,,,714871,0,,,714871,0,,,706606,0,,,706606,0,,,758580,0,,,758580,0,,,776009,0,,,776009,0,,,777130,0,,,777130,0,,,796293,0,,,796293,0,,,,,,,,,,,0
1289,155001,0,,,154352,1,.3964604,.2290522,153443,1,,,159788,1,,,159788,1,,,159788,0,,,159788,0,,,155860,1,.3382064,.2111951,157922,1,,,159600,1,.3521065,.2747253,159600,1,,,169537,1,.1554722,.885989,169537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184399,1,.9234366,.2232143,184399,1,,,199678,1,.4220179,.3571429,199678,1,,,196876,1,,.3571429,196876,1,,,212651,0,,,212651,1,,,,,,,1
1292,204632,1,.1339735,.3679602,206764,1,.3780929,.3296703,203307,1,.3919872,.364011,209290,1,.2479411,.364011,210107,1,.1994775,.2712912,211048,1,.2537044,.3229739,209639,1,.2239034,.328125,210812,1,,,221074,1,.3558128,.260989,221074,1,,,233684,1,.3085526,.3571429,233684,1,,,250320,1,4.285524,.4464286,250320,1,,,256644,0,,,256644,0,,,248972,0,,,248972,1,,,248972,1,.7270141,.4464286,248972,1,,,254058,1,.3867416,.625,254058,1,,,253335,1,.3671155,.5614698,253335,1,,,256481,1,,.8482143,256481,1,,,,,,,,,,,265166,1,,.3708791,265166,1,,,,,,,,,,,1
1301,565044,1,.4007294,.3811813,561792,1,.4617483,.3846154,576964,1,.5398041,.2891484,586688,1,.470796,.3638393,596745,1,.6147782,.328125,618314,1,.8091545,.3571429,606580,1,.6801051,.4215316,614593,1,.5611161,.5085852,637822,1,.1523757,.3701923,632368,1,.4278385,.3794643,631632,1,.3598929,.2918956,647085,1,.3834045,.2129121,646507,0,,,667705,0,,,667705,1,,,719067,1,,.3571429,719067,1,,,,,,,,,,,,,,,,,,,785881,1,,,785881,1,,,785881,1,.5283533,.3571429,785881,1,,,752151,1,.6967036,.3571429,752151,1,,,786639,1,.2977904,.3691621,786639,1,,,787322,1,.7985632,.3159341,787322,1,,,793918,0,,,0
1307,573506,1,.1546967,.3143888,571862,1,.345963,.3090659,558529,1,.2032854,.364011,577341,1,.1164478,.3655563,616738,1,.3056354,.3344781,584469,0,,,627244,1,.1298179,.6995192,643901,1,.2149336,.4639423,,,,,,,,,611569,1,.2572852,.3365385,647329,1,.4779827,.3296703,622511,1,.199997,.3571429,622511,1,,,661841,1,.3353395,.5769231,661841,1,,,652095,1,.4499725,.7142857,652095,1,,,746243,1,,,746243,1,,,746243,1,.0699282,.7142857,746243,1,,,703017,1,.3365425,.3571429,703017,0,,,786015,0,,,786015,1,,,782201,1,,.2678571,782201,1,,,730085,0,,,730085,0,,,693434,0,,,693434,0,,,0
1316,534711,1,1.564938,.3571429,526208,1,.760089,.3966346,540053,1,.7995825,.3700206,562301,1,.799129,.3571429,556653,1,,.3459821,556710,1,.9945633,.3228022,563431,1,.8737285,.2582417,562212,1,1.174563,.1658654,563093,1,.7240449,.2901786,564483,1,.4044817,.3279533,565117,1,,,589477,1,1.877901,.2678571,589477,1,,,596110,1,.5142543,.2678571,596110,1,,,656199,1,.4801611,.2764423,656199,1,,,652238,1,.4309091,.3303571,652238,1,,,669618,1,.3814148,.3571429,669618,1,,,702985,1,,.3125,702985,1,,,659258,1,,.2678571,659258,1,,,667060,1,.469226,.3660714,667060,1,,,668539,1,.4036693,.3571429,668539,1,,,733141,1,.4814773,.3416896,733141,1,,,739019,1,,.3125,0
1317,494252,1,.4063916,.364011,502280,1,.9081011,.3571429,495959,1,1.422111,.3768888,499276,1,.4824232,.3820398,508159,1,.6570438,.3434066,509306,1,1.396154,.3643544,509087,1,1.116966,.3762019,507885,1,1.411068,.3760302,508049,1,,,531139,1,1.057609,.375,531139,1,,,540480,1,1.329535,.3660714,540480,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1318,610580,1,.3396986,.3159341,621679,1,.5121214,.3482143,614408,1,.4517597,.4395604,617161,1,.4309651,.4464286,636192,1,.4131955,.4464286,624727,1,.4475934,.3980083,653656,1,.4278996,.3928571,656435,1,.4292842,.3928571,648101,1,.4124649,.3928571,641816,1,.5365527,.3324176,639882,0,,,654939,1,.4086098,.3973214,657357,1,,.3571429,666412,1,.5196999,.3926854,683817,1,,,684448,1,.6648164,.3928571,684448,1,,,731826,1,.6931254,.4107143,731826,1,,,739625,1,.6472502,.4375,739625,1,,,760656,1,.5967209,.4464286,760656,1,,,827621,1,.6282127,.4464286,827621,1,,,856094,1,.6255703,.4464286,856094,1,,,852606,1,.5892121,.4464286,852606,1,,,833584,1,.5694526,.4464286,833584,1,,,959818,1,.5431187,.4464286,0
1340,605243,1,.6488567,.2403846,616244,1,.2648269,.2815934,609037,0,,,611766,0,,,630631,0,,,619266,0,,,647942,1,,.2876031,650697,1,.2775171,.3739698,642436,1,.2443062,.3571429,636206,1,.5327006,.3571429,634288,1,.1198985,.3763736,649214,1,.3248934,.3118132,651611,1,,.3729396,660586,1,,.375,677839,1,,,678465,1,.3768363,.4107143,678465,1,,,725428,1,,.4107143,725428,1,,,733160,1,.4740052,.4107143,733160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1397,161898,1,.691156,.3571429,164841,1,.5855642,.3571429,162912,1,.556012,.3571429,163642,1,.7044622,.3571429,168688,1,.6356854,.3571429,165648,1,.6599619,.3571429,173319,1,.7154481,.3571429,174056,1,.6901569,.3571429,171846,1,.6631167,.3571429,170180,1,.5992882,.3571429,169667,1,.8213049,.3571429,777083,1,.6364098,.3571429,716072,1,.7941867,.3571429,746938,1,.8571302,.3571429,750171,1,,,789141,1,.7800512,.3571429,789141,1,,,872962,1,.8870887,.3571429,872962,1,,,899755,1,1.003491,.3571429,899755,1,,,816171,1,.9440311,.3571429,816171,1,,,988260,1,.9535371,.3571429,988260,1,,,986022,1,.9510359,.3571429,986022,1,,,1027599,1,.9108901,.1717033,1027599,1,,,1001194,1,1.019628,.3571429,1001194,1,,,,,,,0
1417,146477,1,.5681662,.2833104,146176,1,.2679866,.3674451,145641,1,.2214263,.4296016,144694,1,.281139,.3571429,475422,1,.4093174,.2115385,477454,1,.4454985,.3537088,477454,1,,.2239011,477454,1,,,456017,1,.5146171,.3571429,456017,1,,,577469,1,.6685306,.2884615,577469,1,,,583829,1,.4707734,.3571429,583829,1,,,630855,1,.5594258,.3571429,630855,1,,,622485,1,.4553958,.3695055,622485,1,,,611465,1,.5344034,.4378434,611465,1,,,579553,1,.6369861,.3571429,579553,1,,,592479,1,.6802651,.3434066,592479,1,,,606428,1,.5936793,.3090659,606428,1,,,610240,1,.5315124,.3571429,610240,1,,,680721,1,,.3571429,680721,0,,,642785,0,,,642785,0,,,0
1521,225531,1,,,230575,1,,,243751,1,,,248651,1,,,245080,1,,,247869,1,,,245532,1,,,242285,0,,,244440,1,.3807869,.3695055,245532,1,.4412148,.3571429,241812,1,.5490602,.3159341,233591,1,,,239861,1,.4333618,.4910714,239861,1,,,241840,1,.8639473,.4464286,241840,1,,,269590,1,.7869349,.4464286,269590,1,,,267870,1,.7272536,.4464286,267870,1,,,283552,1,.7359062,.4464286,283552,1,,,269501,1,.7702217,.4017857,269501,1,,,264989,1,.7533953,.3571429,264989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1543,542777,1,.4788561,.3434066,542777,0,,,553118,0,,,553118,0,,,553118,0,,,552488,1,,,552488,1,.3793766,.3708791,552488,1,.5194681,.364011,558047,1,.6367252,.2884615,576533,1,,,588890,1,.5314814,.364011,588890,1,,,620668,1,.706372,.364011,620668,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1557,518239,1,.0902821,.3035714,519250,1,.1545843,.260989,539700,1,.5514892,.2352335,531115,1,.5741885,.3039148,529142,1,.3623603,.2953297,539297,1,.3429248,.3289835,532156,1,.4032082,.3221154,528540,1,.4904869,.4069368,533857,0,,,551542,1,,,563363,1,.6577813,.25,563363,1,,,593764,1,.5399671,.3571429,593764,1,,,625812,1,,.3571429,625812,1,,,656041,1,1.095542,.3571429,656041,1,,,695882,1,.2243617,.3571429,695882,1,,,685269,1,,.3571429,685269,1,,,665112,1,1.134632,.3571429,665112,1,,,680544,1,1.115819,.3571429,680544,1,,,716589,1,1.266054,.3571429,716589,1,,,772646,1,,.3571429,772646,1,,,785333,1,,.3571429,785333,1,,,0
1580,527042,1,.652288,.3571429,528070,1,.903724,.3571429,548867,1,.8717771,.3571429,540136,1,.8027202,.3571429,538130,1,1.131989,.3571429,548458,1,1.074014,.3571429,541195,1,.683869,.364011,537517,1,.9074811,.3588599,542925,1,.6486826,.4876373,560910,1,,,572932,1,.5958725,.3571429,572932,1,,,603850,1,.9256578,.3571429,603850,1,,,636442,1,1.189322,.4464286,636442,1,,,667185,1,1.600873,.364011,667185,1,,,707702,1,1.391042,.3571429,707702,1,,,696909,1,1.183511,.3571429,696909,1,,,,,,,,,,,,,,,,,,,,,,,790310,1,,,790310,1,,,790310,1,,,790310,1,,,790310,1,,,0
1590,602744,0,,,593159,1,.5353066,.2815934,608766,1,.1766519,.6318682,633844,1,.3935105,.3296703,627478,1,.2722269,.3571429,,,,,,,,,633744,1,,.3399725,634737,1,.3347332,.2824519,636303,1,.4244835,.2884615,637018,1,,,664477,1,.5958725,.3571429,664477,1,,,671955,1,.6816391,.262706,671955,1,,,,,,,,,,,,,,,735224,1,,,754815,1,.1666687,.625,754815,1,,,792428,1,.2705169,.4464286,792428,1,,,743137,1,.3344177,.4464286,743137,1,,,751932,1,.365527,.3571429,751932,1,,,753599,1,.3082565,.4464286,753599,1,,,826420,1,.4219641,.3598901,826420,1,,,833046,1,.43534,.3571429,0
1673,809949,1,.3176044,.2815934,808676,1,.4694005,.2417582,826416,0,,,826416,1,.1699389,.2177198,861926,0,,,904846,0,,,929346,0,,,978817,0,,,1002223,1,.1814846,.206044,948665,1,.49975,.1665522,949248,0,,,929206,0,,,929206,1,,,884219,0,,,905620,0,,,904552,0,,,904552,0,,,975903,0,,,975903,0,,,1002168,0,,,1002168,1,,,1091660,1,.1864753,.3125,1091660,0,,,1093937,0,,,1093937,0,,,1063117,1,.4309705,.1751374,1063117,0,,,1133937,1,,,1133937,0,,,1099565,0,,,1099565,1,,,1198627,1,.4587151,.2142857,0
1697,152184,1,.6533433,.4017857,155489,1,.7503443,.4017857,170771,0,,,175287,1,.8536151,.3571429,162953,1,.9074229,.3296703,163698,1,.932226,.3571429,164299,1,.3687491,.3365385,165976,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1706,819508,0,,,831774,1,.4690327,.5082418,847480,1,,.5357143,885418,1,.6894607,.4876373,904637,1,.7391154,.4739011,887339,1,.7915215,.5511676,903136,1,.6506113,.4569025,926440,1,.6633616,.3571429,917987,1,.5252907,.3708791,890872,1,.606306,.3811813,918723,1,,,965550,1,,,965550,1,,,965550,1,,,1003157,1,,,1003157,1,,,1111190,1,,.5357143,1111190,1,,,,,,,,,,,,,,,1150477,1,,,1150477,1,,,1150477,1,,,1150477,1,,,1150477,1,,,1150477,1,1.635252,.3571429,1150477,1,,,1172621,1,,.4464286,1172621,1,,,1194177,1,.7795516,.4464286,1194177,1,,,0
1741,680541,1,.1666111,.1703297,669720,1,.1662695,.1236264,687340,1,.0880525,.6109204,715656,1,.0550507,.5302198,708468,1,.081846,.3502747,708540,1,,.3571429,717094,1,.2784084,.4052198,715543,1,.4200402,.3751717,716664,0,,,718432,0,,,719239,0,,,750243,1,.0153996,.3768888,750243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848985,0,,,848985,0,,,848985,1,,,848985,1,,,848985,1,,,848985,1,.4809566,.3571429,848985,1,,,850868,1,.321229,.3571429,850868,1,,,933088,1,.3897758,.3571429,933088,1,,,,,,,0
1762,527117,1,.8106454,.2620192,545133,1,.8546519,.2202953,539536,1,.6705978,.2901786,552441,1,.493638,.4292583,537483,1,.3405791,.418956,557092,1,,.5401786,545539,1,.4040697,.5357143,547569,1,,,544866,1,,.4910714,544866,1,,,574280,1,,,574280,1,,,574280,1,.9410402,.5855082,574280,1,,,638606,1,1.585763,.4464286,638606,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1813,504591,1,.4407143,.342033,521836,1,.4261818,.2839972,516478,1,,,514514,1,.635774,.2156594,514514,1,.3763646,.4423077,533284,1,1.452031,.0932349,522225,0,,,524168,0,,,536478,0,,,521581,0,,,559009,0,,,559009,1,,,549737,1,.3342654,.6043956,549737,1,,,611315,1,.3729672,.521978,611315,1,,,627837,1,,.1854396,627837,1,,,625296,1,,,625296,0,,,649067,0,,,649067,0,,,638012,0,,,638012,0,,,638824,0,,,638824,0,,,639567,0,,,639567,0,,,666357,0,,,666357,0,,,,,,,,,,,0
1835,106481,1,.4141823,.3571429,106481,1,.476764,.3571429,106933,1,.4955853,.3571429,111664,1,.7531033,.3571429,113794,1,.6901569,.3571429,115343,1,.6631167,.3571429,114542,1,.6325819,.3571429,115130,1,.9445005,.3571429,110586,1,.7576307,.3571429,113274,1,.6353493,.3571429,113274,1,,.3571429,114125,1,,,119605,1,.6771278,.3571429,119605,1,,,122404,1,.6685307,.3571429,122404,1,,,126854,1,.6937712,.3571429,126854,1,,,134613,1,.9323764,.3571429,134613,1,,,139054,1,.673085,.3571429,139054,1,,,133015,1,.8453652,.3571429,133015,1,,,134983,0,,,134983,1,,,139586,1,.4062496,.676511,139586,1,,,144570,1,.6422012,.3571429,144570,1,,,144451,1,.7086833,.3571429,144451,1,,,0
1864,758576,1,.3718759,.3434066,746514,1,.8143811,.3365385,766155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1869,645403,0,,,655887,1,.682717,.2850275,647632,1,,.2403846,651963,0,,,663564,0,,,665061,0,,,664775,1,,.3986951,663206,1,.4998591,.3674451,663419,1,,,693571,1,.5546133,.3313873,693571,0,,,705768,1,.6499603,.4945055,705768,1,,,720910,1,1.087795,.3660714,720910,1,,,759303,1,.7013347,.5460165,759303,1,,,780103,1,.9813203,.3674451,780103,1,,,803972,1,.1972519,.5357143,803972,1,,,769366,1,.5971745,.3571429,769366,1,,,803464,1,.744971,.3228022,803464,0,,,799471,0,,,799471,0,,,823803,0,,,823803,0,,,798694,0,,,798694,1,,,845048,1,.2864867,.3358516,0
1899,790280,1,.4704717,.3571429,785731,1,.314936,.3571429,806950,1,.476764,.3571429,820551,1,.4796234,.3571429,834617,1,.5271723,.3571429,864784,1,.4633029,.364011,848373,1,.4670559,.3736264,859579,1,.5129709,.3708791,892068,1,.5054183,.3794643,884440,1,.6383279,.2712912,883410,1,.4622624,.3863324,905024,1,.5353846,.285886,904215,1,,,933863,1,.5055888,.4017857,933863,1,,,1005699,1,.4799707,.4017857,1005699,1,,,1069502,1,,,1069502,1,,,1069502,1,,,1069502,1,,,1069502,1,.5982978,.4017857,1069502,1,,,1099145,1,.6148111,.3928571,1099145,1,,,1051970,1,.8215098,.3461538,1051970,1,,,1100205,0,,,1100205,0,,,1101161,0,,,1101161,1,,,1110387,1,.6281511,.3021978,0
1903,680031,1,.5447108,.3571429,682360,1,.8031284,.2472527,666332,1,.7044622,.3571429,699164,1,.715146,.3571429,705089,1,,,728356,1,.677793,.3571429,728356,1,.6538329,.3571429,739463,1,.6282158,.3571429,754133,1,.6325819,.3571429,755243,1,.884482,.3571429,741184,1,.6364098,.3571429,766548,1,.6177008,.3571429,743503,1,.6322095,.3228022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1917,576267,1,.56723,.3571429,538995,1,.5755482,.3571429,602878,1,.5648275,.3571429,615189,1,.4903746,.3571429,591114,1,.8376212,.3571429,598337,1,.7657571,.3571429,613327,1,.6633616,.3571429,598517,1,.8102103,.3571429,587624,1,.692624,.364011,587624,1,.7999882,.3571429,598517,1,,,627264,1,.9479789,.3571429,627264,1,,,671086,1,.9256578,.3571429,671086,1,,,703603,1,.9167691,.3571429,703603,1,,,682781,1,.9323764,.3571429,682781,1,,,717095,1,1.076936,.3571429,717095,1,,,720898,1,1.014438,.3571429,720898,1,,,717921,1,.9554791,.3571429,717921,1,,,732620,1,.9811515,.3571429,732620,1,,,877998,1,.9541274,.3571429,877998,1,,,823116,1,.9921566,.3571429,823116,1,,,,,,,0
1959,487676,1,.5781239,.2815934,503063,1,.5443056,.3571429,512286,1,.5371783,.3571429,523138,1,.8660688,.3571429,530085,1,.6071305,.3846154,528834,1,,,513786,1,,,513786,1,.7897162,.3571429,513786,1,.7576307,.3571429,519854,1,.7817673,.3090659,518796,1,.9338638,.2403846,531263,1,,,541604,1,.4514185,.5357143,541604,1,,,566180,1,.5236044,.4910714,566180,1,,,582322,1,.3567966,.4464286,582322,1,,,623554,1,.5034833,.4464286,623554,1,,,635272,1,.7179573,.3571429,635272,1,,,660865,1,.5971788,.4550138,660865,1,,,637396,1,.5971745,.3571429,637396,1,,,633081,1,.5579097,.3571429,633081,1,,,715213,1,.5733939,.2857143,715213,1,,,711824,1,.5159214,.4464286,711824,1,,,0
1978,567546,1,.8310941,.3434066,566382,1,.9318535,.3571429,564308,1,.8044778,.3571429,560638,1,.8183671,.3571429,574973,1,.8119377,.3571429,580045,1,.9855857,.3571429,576179,1,.851416,.3571429,572154,1,,,591434,1,.7570289,.3296703,591434,0,,,611417,1,.8204694,.3021978,611417,1,,,627305,1,.7063641,.2918956,627305,1,,,,,,,,,,,,,,,651005,0,,,677867,1,.9206072,.393544,677867,1,,,670029,1,1.047347,.3228022,670029,0,,,719314,0,,,719314,1,,,735841,1,1.791759,.3571429,735841,1,,,736904,1,1.650346,.3571429,736904,1,,,755074,1,1.313712,.3897665,755074,1,,,,,,,,,,,0
